Year,RoundNumber,EventName,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime_s,PitOutTime_s,PositionAtPit,FinalPosition,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_mbar,WindSpeed_ms,WindDirection,Rainfall,FinalPositionNumeric
2024,22,Las Vegas Grand Prix,OCO,Alpine,11,1,MEDIUM,11,4500.551,4516.298,6,17,17.9,17.7,51.0,936.0,1.7,258,False,17.0
2024,22,Las Vegas Grand Prix,OCO,Alpine,12,2,MEDIUM,12,4615.566,4636.64,15,17,17.9,17.5,50.0,935.8,2.1,223,False,17.0
2024,22,Las Vegas Grand Prix,OCO,Alpine,45,3,HARD,33,7907.096,7929.018,16,17,17.1,16.7,43.0,936.2,4.4,215,False,17.0
2024,22,Las Vegas Grand Prix,BOT,Kick Sauber,17,1,HARD,17,5122.163,5143.491,16,18,17.6,17.3,50.0,936.2,3.0,234,False,18.0
2024,22,Las Vegas Grand Prix,BOT,Kick Sauber,35,2,MEDIUM,18,6935.891,6958.68,18,18,17.3,16.9,44.0,936.0,4.4,265,False,18.0
2024,22,Las Vegas Grand Prix,ALB,Williams,9,1,MEDIUM,9,4303.57,4325.662,18,R,17.9,17.6,50.0,935.9,2.2,244,False,
2024,22,Las Vegas Grand Prix,ALB,Williams,25,2,HARD,16,5916.164,,14,R,17.6,17.2,48.0,936.1,4.7,230,False,
2024,22,Las Vegas Grand Prix,GAS,Alpine,10,1,MEDIUM,10,4396.118,4418.575,9,R,17.9,17.6,51.0,935.9,3.1,271,False,
2024,22,Las Vegas Grand Prix,GAS,Alpine,15,2,HARD,5,4921.263,,18,R,17.7,17.4,50.0,936.0,3.9,273,False,
2024,23,Qatar Grand Prix,VER,Red Bull Racing,35,1,MEDIUM,35,6481.004,6509.321,1,1,18.5,22.1,57.0,1015.7,0.8,28,False,1.0
2024,23,Qatar Grand Prix,VER,Red Bull Racing,36,2,HARD,1,6650.228,6674.174,1,1,18.5,22.2,58.0,1015.6,1.1,355,False,1.0
2024,23,Qatar Grand Prix,VER,Red Bull Racing,37,3,HARD,2,6818.787,6841.64,1,1,18.4,22.3,59.0,1015.7,1.1,56,False,1.0
2024,23,Qatar Grand Prix,GAS,Alpine,35,1,MEDIUM,35,6547.97,6576.808,6,5,18.5,22.1,58.0,1015.7,0.9,302,False,5.0
2024,23,Qatar Grand Prix,GAS,Alpine,36,2,HARD,1,6690.152,6712.82,6,5,18.4,22.1,59.0,1015.7,1.5,0,False,5.0
2024,23,Qatar Grand Prix,GAS,Alpine,37,3,HARD,2,6830.472,6861.01,6,5,18.4,22.3,59.0,1015.7,1.1,56,False,5.0
2024,23,Qatar Grand Prix,PER,Red Bull Racing,35,1,MEDIUM,35,6527.356,6555.391,4,R,18.5,22.1,58.0,1015.7,0.9,302,False,
2024,23,Qatar Grand Prix,PER,Red Bull Racing,36,2,HARD,1,6670.874,6693.68,5,R,18.5,22.2,58.0,1015.6,1.1,355,False,
2024,23,Qatar Grand Prix,PER,Red Bull Racing,37,3,HARD,2,6828.007,6857.454,5,R,18.4,22.3,59.0,1015.7,1.1,56,False,
2024,23,Qatar Grand Prix,ALO,Aston Martin,35,1,MEDIUM,35,6558.426,6587.18,8,7,18.5,22.1,58.0,1015.7,0.9,302,False,7.0
2024,23,Qatar Grand Prix,ALO,Aston Martin,36,2,HARD,1,6704.862,6733.401,9,7,18.4,22.1,59.0,1015.7,1.5,0,False,7.0
2024,23,Qatar Grand Prix,ALO,Aston Martin,37,3,MEDIUM,7,6839.448,6872.109,10,7,18.4,22.3,59.0,1015.7,1.1,56,False,7.0
2024,23,Qatar Grand Prix,LEC,Ferrari,35,1,MEDIUM,36,6500.964,6529.395,3,2,18.5,22.1,57.0,1015.7,0.8,28,False,2.0
2024,23,Qatar Grand Prix,LEC,Ferrari,36,2,HARD,1,6657.554,6683.216,3,2,18.5,22.2,58.0,1015.6,1.1,355,False,2.0
2024,23,Qatar Grand Prix,LEC,Ferrari,37,3,HARD,2,6824.238,6853.524,3,2,18.4,22.3,59.0,1015.7,1.1,56,False,2.0
2024,23,Qatar Grand Prix,STR,Aston Martin,1,1,MEDIUM,1,3422.89,3452.766,17,R,19.1,23.0,55.0,1015.5,2.4,8,False,
2024,23,Qatar Grand Prix,STR,Aston Martin,7,2,HARD,6,4116.798,4158.818,18,R,19.0,22.9,54.0,1015.5,1.0,0,False,
2024,23,Qatar Grand Prix,STR,Aston Martin,8,3,HARD,1,4257.663,,18,R,19.0,22.9,54.0,1015.5,1.3,336,False,
2024,23,Qatar Grand Prix,MAG,Haas F1 Team,27,1,MEDIUM,27,5841.487,5870.083,10,9,18.7,22.4,56.0,1015.6,1.6,330,False,9.0
2024,23,Qatar Grand Prix,MAG,Haas F1 Team,36,2,HARD,9,6710.688,6733.496,11,9,18.4,22.1,59.0,1015.7,1.5,0,False,9.0
2024,23,Qatar Grand Prix,MAG,Haas F1 Team,37,3,HARD,10,6839.843,6873.191,11,9,18.4,22.3,59.0,1015.7,1.1,56,False,9.0
2024,23,Qatar Grand Prix,TSU,RB,35,1,MEDIUM,35,6581.234,6610.14,11,13,18.5,22.1,58.0,1015.6,1.2,141,False,13.0
2024,23,Qatar Grand Prix,TSU,RB,36,2,HARD,1,6724.342,6747.163,12,13,18.4,22.1,59.0,1015.7,1.5,0,False,13.0
2024,23,Qatar Grand Prix,TSU,RB,37,3,HARD,2,6842.304,6878.201,12,13,18.4,22.3,59.0,1015.7,1.1,56,False,13.0
2024,23,Qatar Grand Prix,TSU,RB,40,4,HARD,5,7239.23,7268.418,13,13,18.4,22.1,60.0,1015.6,0.9,72,False,13.0
2024,23,Qatar Grand Prix,ALB,Williams,35,1,MEDIUM,35,6583.269,6612.541,12,15,18.5,22.1,58.0,1015.6,1.2,141,False,15.0
2024,23,Qatar Grand Prix,ALB,Williams,36,2,SOFT,1,6726.082,6748.715,13,15,18.4,22.1,59.0,1015.7,1.5,0,False,15.0
2024,23,Qatar Grand Prix,ALB,Williams,37,3,SOFT,2,6843.427,6879.949,13,15,18.4,22.3,59.0,1015.7,1.1,56,False,15.0
2024,23,Qatar Grand Prix,ALB,Williams,55,4,SOFT,20,8640.846,8680.467,14,15,18.3,22.0,64.0,1015.6,0.8,28,False,15.0
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,35,1,MEDIUM,35,6560.658,6590.432,9,8,18.5,22.1,58.0,1015.7,0.9,302,False,8.0
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,36,2,HARD,1,6706.695,6729.972,10,8,18.4,22.1,59.0,1015.7,1.5,0,False,8.0
2024,23,Qatar Grand Prix,ZHO,Kick Sauber,37,3,HARD,2,6834.687,6869.507,9,8,18.4,22.3,59.0,1015.7,1.1,56,False,8.0
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,1,1,HARD,1,3451.321,3484.313,18,R,19.1,23.1,54.0,1015.5,2.5,1,False,
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,31,2,HARD,30,6205.808,6234.15,15,R,18.6,22.3,56.0,1015.6,1.4,36,False,
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,36,3,MEDIUM,5,6727.597,6751.352,14,R,18.4,22.1,59.0,1015.7,1.5,0,False,
2024,23,Qatar Grand Prix,HUL,Haas F1 Team,37,4,MEDIUM,6,6845.578,6883.295,14,R,18.4,22.3,59.0,1015.7,1.1,56,False,
2024,23,Qatar Grand Prix,LAW,RB,35,1,MEDIUM,35,6585.964,6631.009,14,14,18.5,22.1,58.0,1015.6,1.2,141,False,14.0
2024,23,Qatar Grand Prix,LAW,RB,36,2,HARD,1,6745.437,6768.202,15,14,18.4,22.1,59.0,1015.7,1.5,0,False,14.0
2024,23,Qatar Grand Prix,LAW,RB,37,3,HARD,2,6861.128,6887.925,15,14,18.4,22.3,59.0,1015.7,1.1,56,False,14.0
2024,23,Qatar Grand Prix,LAW,RB,40,4,HARD,5,7241.796,7276.509,15,14,18.4,22.1,60.0,1015.6,0.9,72,False,14.0
2024,23,Qatar Grand Prix,NOR,McLaren,35,1,MEDIUM,35,6484.951,6513.018,2,10,18.5,22.1,57.0,1015.7,0.8,28,False,10.0
2024,23,Qatar Grand Prix,NOR,McLaren,36,2,HARD,1,6654.535,6680.116,2,10,18.5,22.2,58.0,1015.6,1.1,355,False,10.0
2024,23,Qatar Grand Prix,NOR,McLaren,37,3,HARD,2,6821.289,6850.143,2,10,18.4,22.3,59.0,1015.7,1.1,56,False,10.0
2024,23,Qatar Grand Prix,NOR,McLaren,45,4,HARD,10,7757.138,7793.161,4,10,18.3,22.0,62.0,1015.6,1.4,31,False,10.0
2024,23,Qatar Grand Prix,HAM,Mercedes,34,1,MEDIUM,34,6473.841,6511.837,15,12,18.5,22.1,57.0,1015.7,0.8,28,False,12.0
2024,23,Qatar Grand Prix,HAM,Mercedes,35,2,HARD,1,6651.672,6675.301,16,12,18.5,22.2,58.0,1015.6,1.1,355,False,12.0
2024,23,Qatar Grand Prix,HAM,Mercedes,36,3,HARD,2,6820.728,6847.591,16,12,18.4,22.3,59.0,1015.7,1.1,56,False,12.0
2024,23,Qatar Grand Prix,HAM,Mercedes,47,4,HARD,13,7942.075,7964.81,14,12,18.3,22.0,63.0,1015.5,1.3,345,False,12.0
2024,23,Qatar Grand Prix,SAI,Ferrari,34,1,MEDIUM,35,6430.076,6466.205,6,6,18.5,22.1,57.0,1015.7,1.4,355,False,6.0
2024,23,Qatar Grand Prix,SAI,Ferrari,36,2,HARD,2,6701.912,6724.57,8,6,18.4,22.1,59.0,1015.7,1.5,0,False,6.0
2024,23,Qatar Grand Prix,SAI,Ferrari,37,3,HARD,3,6833.002,6867.314,8,6,18.4,22.3,59.0,1015.7,1.1,56,False,6.0
2024,23,Qatar Grand Prix,RUS,Mercedes,23,1,MEDIUM,24,5470.674,5502.975,5,4,18.8,22.7,55.0,1015.6,0.5,66,False,4.0
2024,23,Qatar Grand Prix,RUS,Mercedes,35,2,HARD,12,6557.226,6585.023,7,4,18.5,22.1,58.0,1015.7,0.9,302,False,4.0
2024,23,Qatar Grand Prix,RUS,Mercedes,36,3,HARD,1,6699.334,6722.059,7,4,18.4,22.1,59.0,1015.7,1.5,0,False,4.0
2024,23,Qatar Grand Prix,RUS,Mercedes,37,4,HARD,2,6831.621,6865.703,7,4,18.4,22.3,59.0,1015.7,1.1,56,False,4.0
2024,23,Qatar Grand Prix,BOT,Kick Sauber,24,1,MEDIUM,24,5594.078,5623.038,14,11,18.8,22.6,55.0,1015.6,1.0,15,False,11.0
2024,23,Qatar Grand Prix,BOT,Kick Sauber,35,2,HARD,11,6653.168,6682.081,17,11,18.5,22.2,58.0,1015.6,1.1,355,False,11.0
2024,23,Qatar Grand Prix,BOT,Kick Sauber,36,3,MEDIUM,9,6823.053,6851.232,17,11,18.4,22.3,59.0,1015.7,1.1,56,False,11.0
2024,23,Qatar Grand Prix,PIA,McLaren,34,1,MEDIUM,34,6405.634,6433.307,4,3,18.5,22.1,57.0,1015.7,1.4,355,False,3.0
2024,23,Qatar Grand Prix,PIA,McLaren,36,2,HARD,2,6661.345,6684.232,4,3,18.5,22.2,58.0,1015.6,1.1,355,False,3.0
2024,23,Qatar Grand Prix,PIA,McLaren,37,3,HARD,3,6826.174,6855.396,4,3,18.4,22.3,59.0,1015.7,1.1,56,False,3.0
2024,24,Abu Dhabi Grand Prix,VER,Red Bull Racing,29,1,MEDIUM,29,6059.944,6092.683,3,6,26.4,30.8,55.0,1017.6,1.7,118,False,6.0
2024,24,Abu Dhabi Grand Prix,GAS,Alpine,14,1,MEDIUM,14,4704.603,4726.59,4,7,26.8,31.3,51.0,1017.5,1.8,129,False,7.0
2024,24,Abu Dhabi Grand Prix,ALO,Aston Martin,13,1,MEDIUM,14,4622.713,4646.46,8,9,26.8,31.5,52.0,1017.5,2.5,99,False,9.0
2024,24,Abu Dhabi Grand Prix,ALO,Aston Martin,37,2,HARD,25,6803.943,6826.293,9,9,26.3,30.3,58.0,1017.7,2.1,109,False,9.0
2024,24,Abu Dhabi Grand Prix,LEC,Ferrari,20,1,MEDIUM,20,5245.818,5267.751,4,3,26.7,31.3,52.0,1017.5,1.3,226,False,3.0
2024,24,Abu Dhabi Grand Prix,STR,Aston Martin,11,1,MEDIUM,12,4443.985,4467.25,11,14,26.8,31.5,51.0,1017.4,2.1,250,False,14.0
2024,24,Abu Dhabi Grand Prix,STR,Aston Martin,32,2,HARD,22,6361.618,6383.628,12,14,26.3,30.5,57.0,1017.6,3.0,105,False,14.0
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,12,1,MEDIUM,12,4533.128,4559.54,9,16,26.8,31.6,52.0,1017.4,1.5,112,False,16.0
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,29,2,HARD,17,6092.058,6113.698,13,16,26.4,30.8,56.0,1017.7,2.8,110,False,16.0
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,30,3,HARD,1,6214.109,6236.841,16,16,26.4,30.5,56.0,1017.7,1.8,103,False,16.0
2024,24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,55,4,SOFT,25,8479.386,8501.418,16,16,25.9,29.4,60.0,1018.0,2.1,110,False,16.0
2024,24,Abu Dhabi Grand Prix,TSU,RB,22,1,MEDIUM,22,5453.42,5475.229,10,12,26.5,31.0,53.0,1017.5,1.4,111,False,12.0
2024,24,Abu Dhabi Grand Prix,ALB,Williams,12,1,MEDIUM,12,4540.72,4562.774,14,11,26.8,31.6,52.0,1017.4,1.5,112,False,11.0
2024,24,Abu Dhabi Grand Prix,ZHO,Kick Sauber,12,1,MEDIUM,12,4539.37,4562.348,12,13,26.8,31.6,52.0,1017.4,1.5,112,False,13.0
2024,24,Abu Dhabi Grand Prix,ZHO,Kick Sauber,39,2,HARD,27,6995.168,7024.022,10,13,26.1,30.2,58.0,1017.8,2.3,107,False,13.0
2024,24,Abu Dhabi Grand Prix,HUL,Haas F1 Team,13,1,MEDIUM,13,4618.954,4640.529,7,8,26.8,31.5,52.0,1017.5,2.5,99,False,8.0
2024,24,Abu Dhabi Grand Prix,LAW,RB,23,1,MEDIUM,23,5537.724,5561.18,9,17,26.6,31.1,53.0,1017.5,1.6,106,False,17.0
2024,24,Abu Dhabi Grand Prix,LAW,RB,24,2,HARD,1,5654.232,5676.718,16,17,26.5,30.9,54.0,1017.6,0.8,44,False,17.0
2024,24,Abu Dhabi Grand Prix,LAW,RB,29,3,HARD,6,6125.986,6158.246,18,17,26.4,30.8,56.0,1017.7,2.8,110,False,17.0
2024,24,Abu Dhabi Grand Prix,NOR,McLaren,26,1,MEDIUM,26,5762.344,5783.75,1,1,26.5,30.9,54.0,1017.5,1.3,110,False,1.0
2024,24,Abu Dhabi Grand Prix,COL,Williams,3,1,MEDIUM,3,3762.334,3787.286,19,R,26.9,31.9,50.0,1017.2,1.4,0,False,
2024,24,Abu Dhabi Grand Prix,COL,Williams,26,2,HARD,23,5877.314,,19,R,26.4,30.8,55.0,1017.7,1.7,122,False,
2024,24,Abu Dhabi Grand Prix,HAM,Mercedes,34,1,HARD,34,6511.01,6532.703,4,4,26.3,30.3,57.0,1017.6,2.5,74,False,4.0
2024,24,Abu Dhabi Grand Prix,SAI,Ferrari,25,1,MEDIUM,25,5676.187,5697.58,2,2,26.5,30.9,54.0,1017.6,1.0,110,False,2.0
2024,24,Abu Dhabi Grand Prix,DOO,Alpine,22,1,MEDIUM,22,5455.55,5477.616,13,15,26.5,31.0,53.0,1017.5,1.4,111,False,15.0
2024,24,Abu Dhabi Grand Prix,RUS,Mercedes,26,1,MEDIUM,27,5785.213,5806.602,3,5,26.5,30.9,54.0,1017.5,1.3,110,False,5.0
2024,24,Abu Dhabi Grand Prix,BOT,Kick Sauber,6,1,MEDIUM,6,3996.737,4037.835,16,R,26.8,31.8,50.0,1017.3,0.9,0,False,
2024,24,Abu Dhabi Grand Prix,BOT,Kick Sauber,30,2,HARD,24,6254.424,,18,R,26.4,30.5,56.0,1017.7,1.8,103,False,
2024,24,Abu Dhabi Grand Prix,PIA,McLaren,4,1,MEDIUM,4,3819.752,3843.333,18,10,26.9,31.7,50.0,1017.3,0.8,112,False,10.0
2024,24,Abu Dhabi Grand Prix,PIA,McLaren,32,2,HARD,28,6355.444,6388.242,9,10,26.3,30.5,57.0,1017.6,3.0,105,False,10.0
