year,event_name,circuit,raceid,lap_number,lap_time,tyre_compound,tyre_stint,driver,position,pit,pit_next_lap,rain,track_status,distance_ahead,total_num_pits,flag_AllClear,flag_VSCDeployed,flag_VSCEnding,flag_Yellow,flag_SCDeployed,flag_Red
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.019000,SUPERSOFT,1.0,STR,10.0,0,0,False,AllClear,154.49583333333067,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.272000,SUPERSOFT,1.0,SIR,11.0,0,0,False,AllClear,125.95305555555842,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:25.732000,SUPERSOFT,1.0,RIC,12.0,0,0,False,AllClear,160.7322222222274,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.597000,SOFT,1.0,HUL,13.0,0,0,False,AllClear,897.3724999999959,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:27.027000,SUPERSOFT,1.0,GAS,14.0,0,0,False,AllClear,103.76972222222957,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.805000,SOFT,1.0,LEC,15.0,0,0,False,AllClear,66.77833333333092,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.825000,SUPERSOFT,1.0,VAN,16.0,0,0,False,AllClear,95.86249999999745,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.739000,SUPERSOFT,1.0,ERI,17.0,0,0,False,AllClear,122.14694444444649,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:24.448000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,13.196944444441215,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:29.105000,SUPERSOFT,1.0,RAI,2.0,1,0,False,AllClear,311.43694444444736,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,19.0,0 days 00:01:26.995000,MEDIUM,2.0,MAG,18.0,0,0,False,AllClear,54.486388888881265,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.356000,SUPERSOFT,1.0,VER,3.0,0,0,False,AllClear,770.4694444444422,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.080000,SUPERSOFT,1.0,BOT,4.0,0,0,False,AllClear,65.74611111111335,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.763000,SUPERSOFT,1.0,GRO,5.0,0,0,False,AllClear,336.5069444444425,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.649000,SUPERSOFT,1.0,OCO,6.0,0,0,False,AllClear,155.51999999999862,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:24.564000,SOFT,1.0,VET,7.0,0,0,False,AllClear,261.40805555555926,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.854000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,148.74694444443685,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.638000,SUPERSOFT,1.0,PER,9.0,0,0,False,AllClear,109.60527777777588,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.101000,SUPERSOFT,1.0,STR,10.0,0,0,False,AllClear,197.96750000000793,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.162000,SUPERSOFT,1.0,SIR,11.0,0,0,False,AllClear,126.16444444444187,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:25.399000,SUPERSOFT,1.0,RIC,12.0,0,0,False,AllClear,102.09444444444307,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.769000,SOFT,1.0,HUL,13.0,0,0,False,AllClear,931.4400000000005,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.614000,SUPERSOFT,1.0,GAS,14.0,0,0,False,AllClear,88.46916666666311,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.594000,SOFT,1.0,LEC,15.0,0,0,False,AllClear,66.47083333333649,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.708000,SUPERSOFT,1.0,VAN,16.0,0,0,False,AllClear,105.59944444444955,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:26.546000,SUPERSOFT,1.0,ERI,17.0,0,0,False,AllClear,106.79166666666424,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:23.611000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.027000,SUPERSOFT,1.0,VER,2.0,0,0,False,AllClear,858.9311111111119,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.169000,SUPERSOFT,1.0,BOT,3.0,0,0,False,AllClear,79.17083333332994,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,20.0,0 days 00:01:29.218000,MEDIUM,2.0,MAG,18.0,0,0,False,AllClear,936.8749999999982,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:42.540000,SOFT,2.0,RAI,4.0,0,0,False,AllClear,800.6366666666663,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.097000,SUPERSOFT,1.0,GRO,5.0,0,0,False,AllClear,367.8888888888896,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.886000,SUPERSOFT,1.0,OCO,6.0,0,0,False,AllClear,139.2447222222272,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:24.905000,SOFT,1.0,VET,7.0,0,0,False,AllClear,168.33916666666664,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.981000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,255.5191666666633,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.876000,SUPERSOFT,1.0,PER,9.0,0,0,False,AllClear,101.88305555555507,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.569000,SUPERSOFT,1.0,STR,10.0,0,0,False,AllClear,256.64194444445,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.365000,SUPERSOFT,1.0,SIR,11.0,0,0,False,AllClear,108.19444444444161,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:25.844000,SUPERSOFT,1.0,RIC,12.0,0,0,False,AllClear,62.37555555555082,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.428000,SOFT,1.0,HUL,13.0,0,0,False,AllClear,936.7119444444461,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.417000,SUPERSOFT,1.0,GAS,14.0,0,0,False,AllClear,90.39222222222634,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.581000,SOFT,1.0,LEC,15.0,0,0,False,AllClear,77.31527777777592,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.586000,SUPERSOFT,1.0,VAN,16.0,0,0,False,AllClear,108.08388888888476,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.719000,SUPERSOFT,1.0,ERI,17.0,0,0,False,AllClear,113.62444444444645,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:23.996000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.310000,SUPERSOFT,1.0,VER,2.0,0,0,False,AllClear,906.9294444444431,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.271000,SUPERSOFT,1.0,BOT,3.0,0,0,False,AllClear,79.02416666666704,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,21.0,0 days 00:01:26.733000,MEDIUM,2.0,MAG,18.0,0,0,False,AllClear,353.2386111111082,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:23.953000,SOFT,2.0,RAI,4.0,0,0,False,AllClear,865.7230555555561,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.604000,SUPERSOFT,1.0,GRO,5.0,0,1,False,AllClear,510.0519444444426,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.708000,SUPERSOFT,1.0,OCO,6.0,0,0,False,AllClear,139.2872222222195,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:24.566000,SOFT,1.0,VET,7.0,0,0,False,AllClear,80.20000000000346,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.938000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,373.3208333333305,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.564000,SUPERSOFT,1.0,PER,9.0,0,0,False,AllClear,68.313611111108,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.329000,SUPERSOFT,1.0,STR,10.0,0,0,False,AllClear,332.5838888888875,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:25.301000,SUPERSOFT,1.0,RIC,11.0,0,0,False,AllClear,80.86277777778378,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:27.244000,SUPERSOFT,1.0,SIR,12.0,0,0,False,AllClear,111.68249999999443,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.566000,SOFT,1.0,HUL,13.0,0,0,False,AllClear,923.3400000000029,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.457000,SUPERSOFT,1.0,GAS,14.0,0,0,False,AllClear,78.21472222221655,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.764000,SOFT,1.0,LEC,15.0,0,0,False,AllClear,107.82944444445275,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.920000,SUPERSOFT,1.0,VAN,16.0,0,0,False,AllClear,116.19444444444252,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.718000,SUPERSOFT,1.0,ERI,17.0,0,0,False,AllClear,102.30472222222306,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:23.974000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:25.021000,SUPERSOFT,1.0,VER,2.0,0,0,False,AllClear,916.8902777777803,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:25.325000,SUPERSOFT,1.0,BOT,3.0,0,0,False,AllClear,109.7536111111076,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,22.0,0 days 00:01:26.569000,MEDIUM,2.0,MAG,18.0,0,0,False,AllClear,459.2833333333401,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:23.535000,SOFT,2.0,RAI,4.0,0,0,False,AllClear,766.2072222222296,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:25.505000,SUPERSOFT,1.0,OCO,5.0,0,0,False,AllClear,829.7308333333276,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:25.055000,SOFT,1.0,VET,6.0,0,0,False,AllClear,32.90083333333314,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:30.276000,SUPERSOFT,1.0,GRO,7.0,1,0,False,AllClear,247.5055555555573,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.666000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,78.80250000000342,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.496000,SUPERSOFT,1.0,PER,9.0,0,0,False,AllClear,53.615833333333285,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.544000,SUPERSOFT,1.0,STR,10.0,0,0,False,AllClear,163.54055555555806,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.235000,SUPERSOFT,1.0,RIC,11.0,0,0,False,AllClear,59.92361111111586,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.515000,SUPERSOFT,1.0,SIR,12.0,0,0,False,AllClear,133.72333333332972,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.310000,SOFT,1.0,HUL,13.0,0,0,False,AllClear,364.45083333333696,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.376000,SUPERSOFT,1.0,GAS,14.0,0,0,False,AllClear,88.77805555555915,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.920000,SOFT,1.0,LEC,15.0,0,0,False,AllClear,150.3869444444399,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.669000,SUPERSOFT,1.0,VAN,16.0,0,1,False,AllClear,102.75611111111539,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.743000,SUPERSOFT,1.0,ERI,17.0,0,0,False,AllClear,104.40416666666533,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:24.847000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:25.018000,SUPERSOFT,1.0,VER,2.0,0,0,False,Yellow,930.2622222222199,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:25.076000,SUPERSOFT,1.0,BOT,3.0,0,0,False,Yellow,109.67222222221972,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,23.0,0 days 00:01:26.917000,MEDIUM,2.0,MAG,18.0,0,0,False,Yellow,627.7591666666685,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:23.840000,SOFT,2.0,RAI,4.0,0,0,False,Yellow,662.1852777777813,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:24.794000,SOFT,1.0,VET,5.0,0,0,False,Yellow,889.4241666666667,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.964000,SUPERSOFT,1.0,OCO,6.0,0,0,False,Yellow,165.24611111111608,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:25.753000,SUPERSOFT,1.0,PER,7.0,0,0,False,Yellow,503.9411111111049,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:27.331000,SUPERSOFT,1.0,SAI,8.0,0,0,False,Yellow,88.15444444444347,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.500000,SUPERSOFT,1.0,STR,9.0,0,0,False,Yellow,307.4800000000041,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.666000,SUPERSOFT,1.0,SIR,10.0,0,0,False,Yellow,203.25416666666752,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:46.129000,SOFT,2.0,GRO,11.0,0,0,False,Yellow,822.9888888888872,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.554000,SOFT,1.0,HUL,12.0,0,0,False,Yellow,215.9241666666676,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.448000,SUPERSOFT,1.0,GAS,13.0,0,0,False,Yellow,73.84749999999622,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:26.648000,SOFT,1.0,LEC,14.0,0,0,False,Yellow,171.36194444444754,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:27.156000,SUPERSOFT,1.0,ERI,15.0,0,0,False,Yellow,254.771111111113,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:31.036000,SUPERSOFT,1.0,VAN,16.0,1,0,False,Yellow,235.075555555557,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:24.634000,SUPERSOFT,1.0,HAM,1.0,0,0,False,Yellow,,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:25.718000,SUPERSOFT,1.0,VER,2.0,0,1,False,Yellow,946.4036111111127,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.181000,SUPERSOFT,1.0,BOT,3.0,0,0,False,Yellow,151.4749999999949,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:23.586000,SOFT,2.0,RAI,4.0,0,0,False,Yellow,426.4516666666659,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,24.0,0 days 00:01:28.159000,MEDIUM,2.0,MAG,17.0,0,0,False,Yellow,798.5161111111101,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:25.296000,SOFT,1.0,VET,5.0,0,0,False,Yellow,928.8222222222275,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:25.891000,SUPERSOFT,1.0,OCO,6.0,0,0,False,Yellow,222.15944444444813,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:25.910000,SUPERSOFT,1.0,PER,7.0,0,0,False,Yellow,501.0766666666668,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.353000,SUPERSOFT,1.0,SAI,8.0,0,0,False,Yellow,120.80138888888541,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.534000,SUPERSOFT,1.0,STR,9.0,0,0,False,Yellow,321.40638888889316,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.983000,SUPERSOFT,1.0,SIR,10.0,0,0,False,Yellow,238.28027777778152,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:25.732000,SOFT,2.0,GRO,11.0,0,0,False,Yellow,766.2836111111073,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.347000,SOFT,1.0,HUL,12.0,0,0,False,Yellow,254.83277777777948,1,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.303000,SUPERSOFT,1.0,GAS,13.0,0,0,False,Yellow,75.73694444444209,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:26.472000,SOFT,1.0,LEC,14.0,0,0,False,Yellow,181.23499999999785,0,0,0.0,0.0,1.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:27.058000,SUPERSOFT,1.0,ERI,15.0,0,0,False,AllClear,307.18861111111346,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:24.892000,SUPERSOFT,1.0,HAM,1.0,0,0,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:46.180000,SOFT,2.0,VAN,16.0,0,0,False,AllClear,1333.1313888888917,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.473000,SUPERSOFT,1.0,BOT,2.0,0,0,False,AllClear,1019.1783333333296,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:29.839000,SUPERSOFT,1.0,VER,3.0,1,0,False,AllClear,241.1147222222262,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:23.670000,SOFT,2.0,RAI,4.0,0,0,False,AllClear,4.2033333333356495,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,25.0,0 days 00:01:27.071000,MEDIUM,2.0,MAG,17.0,0,0,False,AllClear,74.25250000000324,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.108000,SOFT,1.0,VET,5.0,0,0,False,AllClear,179.99611111110698,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.604000,SUPERSOFT,1.0,OCO,6.0,0,0,False,AllClear,252.81972222222066,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.579000,SUPERSOFT,1.0,PER,7.0,0,0,False,AllClear,406.61555555555515,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.983000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,159.97055555555653,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.489000,SUPERSOFT,1.0,STR,9.0,0,0,False,AllClear,364.9977777777776,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.212000,SUPERSOFT,1.0,SIR,10.0,0,0,False,AllClear,213.82805555555296,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:24.998000,SOFT,2.0,GRO,11.0,0,0,False,AllClear,658.7194444444422,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.147000,SOFT,1.0,HUL,12.0,0,0,False,AllClear,354.51111111111913,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.176000,SUPERSOFT,1.0,GAS,13.0,0,0,False,AllClear,78.83333333333303,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.492000,SOFT,1.0,LEC,14.0,0,0,False,AllClear,215.12583333333077,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.357000,SUPERSOFT,1.0,ERI,15.0,0,0,False,AllClear,290.44722222222754,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:24.272000,SUPERSOFT,1.0,HAM,1.0,0,1,False,AllClear,,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:25.598000,SOFT,2.0,VAN,16.0,0,0,False,AllClear,354.6691666666675,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:24.199000,SUPERSOFT,1.0,BOT,2.0,0,0,False,AllClear,1009.6555555555633,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:23.733000,SOFT,2.0,RAI,3.0,0,0,False,AllClear,218.0952777777793,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,26.0,0 days 00:01:26.818000,MEDIUM,2.0,MAG,17.0,0,0,False,AllClear,892.2238888888851,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:24.566000,SOFT,1.0,VET,4.0,0,0,False,AllClear,971.6772222222144,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:25.312000,SUPERSOFT,1.0,OCO,5.0,0,0,False,AllClear,324.6752777777774,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:43.711000,SOFT,2.0,VER,6.0,0,0,False,AllClear,136.23944444444624,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:25.551000,SUPERSOFT,1.0,PER,7.0,0,0,False,AllClear,382.16166666666595,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:26.127000,SUPERSOFT,1.0,SAI,8.0,0,0,False,AllClear,214.84333333334325,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:26.527000,SUPERSOFT,1.0,STR,9.0,0,0,False,AllClear,399.2074999999968,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:26.122000,SUPERSOFT,1.0,SIR,10.0,0,0,False,AllClear,177.8761111111171,0,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:25.026000,SOFT,2.0,GRO,11.0,0,0,False,AllClear,564.5005555555517,1,1,0.0,0.0,0.0,0.0,
2018,Italian Grand Prix,Monza,201814,27.0,0 days 00:01:26.252000,SOFT,1.0,HUL,12.0,0,0,False,AllClear,462.16000000000076,1,1,0.0,0.0,0.0,0.0,
